Knife_ID,Linie_Angle,Actual_Class,CART_Prediction,C45_Prediction,CART_Correct,C45_Correct
Koch-A30-T30-10_cropped_Messpunkt,8,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,0,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,1,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,2,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,3,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,4,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,5,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,6,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,7,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,8,2,2,2,True,True
Koch-A30-T30-11_cropped_Messpunkt,9,2,2,2,True,True
Koch-A30-T30-15_cropped_Messpunkt,0,2,2,2,True,True
Koch-A30-T30-15_cropped_Messpunkt,1,2,2,2,True,True
Koch-A30-T30-15_cropped_Messpunkt,2,2,2,2,True,True
Koch-A30-T30-15_cropped_Messpunkt,3,2,2,2,True,True
Koch-A30-T30-15_cropped_Messpunkt,4,2,2,2,True,True
Koch-A30-T30-15_cropped_Messpunkt,5,2,2,2,True,True
Koch-A30-T30-15_cropped_Messpunkt,6,2,2,2,True,True
Koch-A30-T30-15_cropped_Messpunkt,7,2,2,2,True,True
Koch-A30-T30-15_cropped_Messpunkt,8,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,0,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,1,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,2,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,3,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,4,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,5,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,6,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,7,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,8,2,2,2,True,True
Koch-A31-T31-05_cropped_Messpunkt,9,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,0,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,1,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,2,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,3,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,4,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,5,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,6,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,7,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,8,2,2,2,True,True
Koch-A31-T31-10_cropped_Messpunkt,9,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,0,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,1,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,2,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,3,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,4,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,5,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,6,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,7,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,8,2,2,2,True,True
Koch-A31-T31-12_cropped_Messpunkt,9,2,2,2,True,True
Koch-A31-T31-14_cropped_Messpunkt,1,2,2,2,True,True
Koch-A31-T31-14_cropped_Messpunkt,2,2,2,2,True,True
Koch-A31-T31-14_cropped_Messpunkt,3,2,2,2,True,True
Koch-A31-T31-14_cropped_Messpunkt,4,2,2,2,True,True
Koch-A31-T31-14_cropped_Messpunkt,5,2,2,2,True,True
Koch-A31-T31-14_cropped_Messpunkt,6,2,2,2,True,True
Koch-A31-T31-14_cropped_Messpunkt,8,2,2,2,True,True
Koch-A31-T31-17_cropped_Messpunkt,0,1,1,1,True,True
Koch-A31-T31-17_cropped_Messpunkt,1,1,1,1,True,True
Koch-A31-T31-17_cropped_Messpunkt,2,1,1,1,True,True
Koch-A31-T31-17_cropped_Messpunkt,3,1,1,1,True,True
Koch-A31-T31-17_cropped_Messpunkt,4,1,1,1,True,True
Koch-A31-T31-17_cropped_Messpunkt,5,1,1,1,True,True
Koch-A31-T31-17_cropped_Messpunkt,6,1,1,1,True,True
Koch-A31-T31-17_cropped_Messpunkt,7,1,1,1,True,True
Koch-A31-T31-17_cropped_Messpunkt,8,1,1,1,True,True
Koch-A31-T31-17_cropped_Messpunkt,9,1,1,1,True,True
Koch-A4-T4-03_cropped_Messpunkt,0,1,1,1,True,True
Koch-A4-T4-03_cropped_Messpunkt,1,1,1,1,True,True
Koch-A4-T4-03_cropped_Messpunkt,2,1,1,1,True,True
Koch-A4-T4-03_cropped_Messpunkt,3,1,1,1,True,True
Koch-A4-T4-03_cropped_Messpunkt,4,1,1,1,True,True
Koch-A4-T4-03_cropped_Messpunkt,5,1,1,1,True,True
Koch-A4-T4-03_cropped_Messpunkt,6,1,1,1,True,True
Koch-A4-T4-03_cropped_Messpunkt,7,1,1,1,True,True
Koch-A4-T4-03_cropped_Messpunkt,8,1,1,1,True,True
Koch-A4-T4-05_cropped_Messpunkt,1,1,1,1,True,True
Koch-A4-T4-05_cropped_Messpunkt,2,1,1,1,True,True
Koch-A4-T4-05_cropped_Messpunkt,4,1,1,1,True,True
Koch-A4-T4-05_cropped_Messpunkt,5,1,1,1,True,True
Koch-A4-T4-05_cropped_Messpunkt,6,1,1,1,True,True
Koch-A4-T4-05_cropped_Messpunkt,7,1,1,1,True,True
Koch-A4-T4-05_cropped_Messpunkt,8,1,1,1,True,True
Koch-A4-T4-05_cropped_Messpunkt,9,1,1,1,True,True
Koch-A4-T4-08_cropped_Messpunkt,0,1,1,1,True,True
Koch-A4-T4-08_cropped_Messpunkt,1,1,1,1,True,True
Koch-A4-T4-08_cropped_Messpunkt,3,1,1,1,True,True
Koch-A4-T4-08_cropped_Messpunkt,4,1,1,1,True,True
Koch-A4-T4-08_cropped_Messpunkt,6,1,1,1,True,True
Koch-A4-T4-08_cropped_Messpunkt,7,1,1,1,True,True
Koch-A4-T4-08_cropped_Messpunkt,8,1,1,1,True,True
Koch-A4-T4-08_cropped_Messpunkt,9,1,1,1,True,True
Koch-A4-T4-12_cropped_Messpunkt,0,1,1,1,True,True
Koch-A4-T4-12_cropped_Messpunkt,2,1,1,1,True,True
Koch-A4-T4-12_cropped_Messpunkt,3,1,1,1,True,True
Koch-A4-T4-12_cropped_Messpunkt,4,1,1,1,True,True
Koch-A4-T4-12_cropped_Messpunkt,5,1,1,1,True,True
Koch-A4-T4-12_cropped_Messpunkt,7,1,1,1,True,True
Koch-A4-T4-12_cropped_Messpunkt,8,1,1,1,True,True
Koch-A4-T4-12_cropped_Messpunkt,9,1,1,1,True,True
Koch-A5-T5-04_cropped_Messpunkt,0,1,1,1,True,True
Koch-A5-T5-04_cropped_Messpunkt,1,1,1,1,True,True
Koch-A5-T5-04_cropped_Messpunkt,2,1,1,1,True,True
Koch-A5-T5-04_cropped_Messpunkt,3,1,1,1,True,True
Koch-A5-T5-04_cropped_Messpunkt,5,1,1,1,True,True
Koch-A5-T5-04_cropped_Messpunkt,6,1,1,1,True,True
Koch-A5-T5-04_cropped_Messpunkt,7,1,1,1,True,True
Koch-A5-T5-04_cropped_Messpunkt,8,1,1,1,True,True
Koch-A5-T5-04_cropped_Messpunkt,9,1,1,1,True,True
Koch-A5-T5-09_cropped_Messpunkt,0,0,0,0,True,True
Koch-A5-T5-09_cropped_Messpunkt,1,0,0,0,True,True
Koch-A5-T5-09_cropped_Messpunkt,2,0,0,0,True,True
Koch-A5-T5-09_cropped_Messpunkt,3,0,0,0,True,True
Koch-A5-T5-09_cropped_Messpunkt,5,0,0,0,True,True
Koch-A5-T5-09_cropped_Messpunkt,6,0,0,0,True,True
Koch-A5-T5-09_cropped_Messpunkt,7,0,0,0,True,True
Koch-A5-T5-09_cropped_Messpunkt,8,0,0,0,True,True
Koch-A5-T5-19_cropped_Messpunkt,0,0,0,0,True,True
Koch-A5-T5-19_cropped_Messpunkt,1,0,0,0,True,True
Koch-A5-T5-19_cropped_Messpunkt,2,0,0,0,True,True
Koch-A5-T5-19_cropped_Messpunkt,3,0,0,0,True,True
Koch-A5-T5-19_cropped_Messpunkt,4,0,0,0,True,True
Koch-A5-T5-19_cropped_Messpunkt,5,0,0,0,True,True
Koch-A5-T5-19_cropped_Messpunkt,7,0,0,0,True,True
Koch-A5-T5-19_cropped_Messpunkt,8,0,0,0,True,True
Koch-A6-T6-06_cropped_Messpunkt,1,0,0,0,True,True
Koch-A6-T6-06_cropped_Messpunkt,3,0,0,0,True,True
Koch-A6-T6-06_cropped_Messpunkt,5,0,0,0,True,True
Koch-A6-T6-06_cropped_Messpunkt,6,0,0,0,True,True
Koch-A6-T6-06_cropped_Messpunkt,7,0,0,0,True,True
Koch-A6-T6-12_cropped_Messpunkt,4,1,1,1,True,True
Koch-A6-T6-12_cropped_Messpunkt,7,1,1,1,True,True
Koch-A6-T6-12_cropped_Messpunkt,9,1,1,1,True,True
Koch-A6-T6-14_cropped_Messpunkt,5,0,0,0,True,True
Koch-A6-T6-14_cropped_Messpunkt,7,0,0,0,True,True
Koch-A6-T6-14_cropped_Messpunkt,9,0,0,0,True,True
Koch-A6-T6-16_cropped_Messpunkt,0,0,0,0,True,True
Koch-A6-T6-16_cropped_Messpunkt,1,0,0,0,True,True
Koch-A6-T6-16_cropped_Messpunkt,2,0,0,0,True,True
Koch-A6-T6-16_cropped_Messpunkt,5,0,0,0,True,True
Koch-A6-T6-16_cropped_Messpunkt,6,0,0,0,True,True
Koch-A6-T6-20_cropped_Messpunkt,1,0,0,0,True,True
Koch-A6-T6-20_cropped_Messpunkt,3,0,0,0,True,True
Koch-A6-T6-20_cropped_Messpunkt,4,0,0,0,True,True
Koch-A6-T6-20_cropped_Messpunkt,6,0,0,0,True,True
Koch-A6-T6-20_cropped_Messpunkt,7,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,0,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,2,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,3,0,0,0,True,True
Koch-A7-T7-02_cropped_Messpunkt,9,0,0,0,True,True
Koch-A7-T7-05_cropped_Messpunkt,9,0,0,0,True,True
Koch-A7-T7-06_cropped_Messpunkt,0,0,0,0,True,True
Koch-A7-T7-06_cropped_Messpunkt,2,0,0,0,True,True
Koch-A7-T7-06_cropped_Messpunkt,3,0,0,0,True,True
Koch-A7-T7-06_cropped_Messpunkt,4,0,0,0,True,True
Koch-A7-T7-06_cropped_Messpunkt,7,0,0,0,True,True
Koch-A7-T7-06_cropped_Messpunkt,8,0,0,0,True,True
Koch-A7-T7-16_cropped_Messpunkt,3,1,1,1,True,True
Koch-A7-T7-16_cropped_Messpunkt,4,1,1,1,True,True
Koch-A7-T7-16_cropped_Messpunkt,7,1,1,1,True,True
Koch-A7-T7-16_cropped_Messpunkt,9,1,1,1,True,True
Koch-A8-T8-05_cropped_Messpunkt,0,1,1,1,True,True
Koch-A8-T8-05_cropped_Messpunkt,3,1,1,1,True,True
Koch-A8-T8-05_cropped_Messpunkt,5,1,1,1,True,True
Koch-A8-T8-05_cropped_Messpunkt,6,1,1,1,True,True
Koch-A8-T8-05_cropped_Messpunkt,7,1,1,1,True,True
Koch-A8-T8-05_cropped_Messpunkt,8,1,1,1,True,True
Koch-A8-T8-10_cropped_Messpunkt,3,1,1,1,True,True
Koch-A8-T8-10_cropped_Messpunkt,4,1,1,1,True,True
Koch-A8-T8-12_cropped_Messpunkt,0,1,1,1,True,True
Koch-A8-T8-12_cropped_Messpunkt,7,1,1,1,True,True
Koch-A8-T8-15_cropped_Messpunkt,0,1,1,1,True,True
Koch-A8-T8-15_cropped_Messpunkt,2,1,1,1,True,True
Koch-A8-T8-15_cropped_Messpunkt,6,1,1,1,True,True
Koch-A8-T8-15_cropped_Messpunkt,8,1,1,1,True,True
Koch-A8-T8-15_cropped_Messpunkt,9,1,1,1,True,True
Koch-A9-T9-17_cropped_Messpunkt,0,1,1,1,True,True
Koch-A9-T9-17_cropped_Messpunkt,2,1,1,1,True,True
Koch-A9-T9-17_cropped_Messpunkt,5,1,1,1,True,True
Koch-A9-T9-17_cropped_Messpunkt,6,1,1,1,True,True
Koch-A9-T9-17_cropped_Messpunkt,7,1,1,1,True,True
Koch-A9-T9-17_cropped_Messpunkt,8,1,1,1,True,True
Koch-A9-T9-17_cropped_Messpunkt,9,1,1,1,True,True
Koch-F1-16_cropped_Messpunkt,2,1,1,1,True,True
Koch-F1-16_cropped_Messpunkt,4,1,1,1,True,True
Koch-F1-16_cropped_Messpunkt,5,1,1,1,True,True
Koch-F1-16_cropped_Messpunkt,6,1,1,1,True,True
Koch-F1-16_cropped_Messpunkt,7,1,1,1,True,True
Koch-F1-16_cropped_Messpunkt,8,1,1,1,True,True
Koch-F1-18_cropped_Messpunkt,3,0,0,0,True,True
Koch-F1-18_cropped_Messpunkt,4,0,0,0,True,True
Koch-F2-12_cropped_Messpunkt,0,0,0,0,True,True
Koch-F2-12_cropped_Messpunkt,3,0,0,0,True,True
Koch-F2-12_cropped_Messpunkt,5,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,0,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,1,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,7,0,0,0,True,True
Koch-F2-17_cropped_Messpunkt,9,0,0,0,True,True
Koch-VVS10-01_cropped_Messpunkt,3,0,0,0,True,True
Koch-VVS10-01_cropped_Messpunkt,4,0,0,0,True,True
Koch-VVS10-01_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS10-01_cropped_Messpunkt,6,0,0,0,True,True
Koch-VVS10-01_cropped_Messpunkt,7,0,0,0,True,True
Koch-VVS10-01_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS10-01_cropped_Messpunkt,9,0,0,0,True,True
Koch-VVS10-11_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS10-12_cropped_Messpunkt,2,1,1,1,True,True
Koch-VVS10-12_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS10-12_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS10-14_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS10-15_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS10-15_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS10-20_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS13-02_cropped_Messpunkt,2,2,2,2,True,True
Koch-VVS13-03_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS13-03_cropped_Messpunkt,9,1,1,1,True,True
Koch-VVS13-04_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS13-05_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS13-08_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS13-08_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS13-09_cropped_Messpunkt,9,2,2,2,True,True
Koch-VVS13-10_cropped_Messpunkt,5,2,2,2,True,True
Koch-VVS13-10_cropped_Messpunkt,7,2,2,2,True,True
Koch-VVS13-13_cropped_Messpunkt,2,2,2,2,True,True
Koch-VVS13-14_cropped_Messpunkt,5,2,2,2,True,True
Koch-VVS13-15_cropped_Messpunkt,4,2,2,2,True,True
Koch-VVS13-15_cropped_Messpunkt,7,2,2,2,True,True
Koch-VVS13-17_cropped_Messpunkt,6,2,2,2,True,True
Koch-VVS13-18_cropped_Messpunkt,1,2,2,2,True,True
Koch-VVS13-18_cropped_Messpunkt,3,2,2,2,True,True
Koch-VVS13-19_cropped_Messpunkt,0,2,2,2,True,True
Koch-VVS13-19_cropped_Messpunkt,3,2,2,2,True,True
Koch-VVS16-04_cropped_Messpunkt,2,1,1,1,True,True
Koch-VVS16-04_cropped_Messpunkt,7,1,1,1,True,True
Koch-VVS16-04_cropped_Messpunkt,9,1,1,1,True,True
Koch-VVS16-06_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS16-07_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS16-08_cropped_Messpunkt,0,0,0,0,True,True
Koch-VVS16-08_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS16-09_cropped_Messpunkt,2,1,1,1,True,True
Koch-VVS16-10_cropped_Messpunkt,1,0,0,0,True,True
Koch-VVS16-13_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS16-16_cropped_Messpunkt,1,1,1,1,True,True
Koch-VVS16-18_cropped_Messpunkt,1,1,1,1,True,True
Koch-VVS16-18_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS16-18_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS16-19_cropped_Messpunkt,1,1,1,1,True,True
Koch-VVS16-19_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS19-01_cropped_Messpunkt,5,1,1,1,True,True
Koch-VVS19-05_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS19-05_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS19-06_cropped_Messpunkt,5,1,1,1,True,True
Koch-VVS19-06_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS19-06_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS19-07_cropped_Messpunkt,3,0,0,0,True,True
Koch-VVS19-10_cropped_Messpunkt,1,0,0,0,True,True
Koch-VVS19-10_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS19-11_cropped_Messpunkt,7,0,0,0,True,True
Koch-VVS19-14_cropped_Messpunkt,1,0,0,0,True,True
Koch-VVS19-14_cropped_Messpunkt,3,0,0,0,True,True
Koch-VVS19-14_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS19-16_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS19-19_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS19-20_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS19-20_cropped_Messpunkt,3,0,0,0,True,True
Koch-VVS19-20_cropped_Messpunkt,6,0,0,0,True,True
Koch-VVS19-20_cropped_Messpunkt,7,0,0,0,True,True
Koch-VVS19-20_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS22-01_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS22-02_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS22-03_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS22-05_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS22-06_cropped_Messpunkt,7,1,1,1,True,True
Koch-VVS22-08_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS22-12_cropped_Messpunkt,1,0,0,0,True,True
Koch-VVS22-12_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS22-15_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS22-15_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS22-16_cropped_Messpunkt,1,0,0,0,True,True
Koch-VVS22-16_cropped_Messpunkt,6,0,0,0,True,True
Koch-VVS22-16_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS22-18_cropped_Messpunkt,4,0,0,0,True,True
Koch-VVS22-19_cropped_Messpunkt,1,0,0,0,True,True
Koch-VVS22-20_cropped_Messpunkt,1,0,0,0,True,True
Koch-VVS22-20_cropped_Messpunkt,4,0,0,0,True,True
Koch-VVS23-01_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS23-01_cropped_Messpunkt,9,0,0,0,True,True
Koch-VVS23-02_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS23-02_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS23-03_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS23-03_cropped_Messpunkt,7,1,1,1,True,True
Koch-VVS23-04_cropped_Messpunkt,0,0,0,0,True,True
Koch-VVS23-04_cropped_Messpunkt,7,0,0,0,True,True
Koch-VVS23-04_cropped_Messpunkt,9,0,0,0,True,True
Koch-VVS23-05_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS23-05_cropped_Messpunkt,4,0,0,0,True,True
Koch-VVS23-06_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS23-06_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS23-09_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS23-09_cropped_Messpunkt,6,0,0,0,True,True
Koch-VVS23-12_cropped_Messpunkt,3,0,0,0,True,True
Koch-VVS23-13_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS23-13_cropped_Messpunkt,7,1,1,1,True,True
Koch-VVS23-14_cropped_Messpunkt,0,1,1,1,True,True
Koch-VVS23-14_cropped_Messpunkt,1,1,1,1,True,True
Koch-VVS23-14_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS23-14_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS23-15_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS23-16_cropped_Messpunkt,0,1,1,1,True,True
Koch-VVS23-16_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS23-17_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS23-18_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS23-18_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS23-19_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS23-20_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS23-20_cropped_Messpunkt,5,1,1,1,True,True
Koch-VVS23-20_cropped_Messpunkt,9,1,1,1,True,True
Koch-VVS24-01_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS24-01_cropped_Messpunkt,9,1,1,1,True,True
Koch-VVS24-03_cropped_Messpunkt,1,1,1,1,True,True
Koch-VVS24-03_cropped_Messpunkt,9,1,1,1,True,True
Koch-VVS24-04_cropped_Messpunkt,9,1,1,1,True,True
Koch-VVS24-05_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS24-05_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS24-05_cropped_Messpunkt,7,1,1,1,True,True
Koch-VVS24-05_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS24-05_cropped_Messpunkt,9,1,1,1,True,True
Koch-VVS24-06_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS24-09_cropped_Messpunkt,4,2,2,2,True,True
Koch-VVS24-09_cropped_Messpunkt,5,2,2,2,True,True
Koch-VVS24-09_cropped_Messpunkt,6,2,2,2,True,True
Koch-VVS24-10_cropped_Messpunkt,3,2,2,2,True,True
Koch-VVS24-10_cropped_Messpunkt,5,2,2,2,True,True
Koch-VVS24-11_cropped_Messpunkt,0,2,2,2,True,True
Koch-VVS24-11_cropped_Messpunkt,2,2,2,2,True,True
Koch-VVS24-11_cropped_Messpunkt,3,2,2,2,True,True
Koch-VVS24-12_cropped_Messpunkt,3,2,2,2,True,True
Koch-VVS24-12_cropped_Messpunkt,6,2,2,2,True,True
Koch-VVS24-13_cropped_Messpunkt,0,2,2,2,True,True
Koch-VVS24-15_cropped_Messpunkt,1,1,1,1,True,True
Koch-VVS24-15_cropped_Messpunkt,2,1,1,1,True,True
Koch-VVS24-15_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS24-15_cropped_Messpunkt,9,1,1,1,True,True
Koch-VVS24-16_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS24-16_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS24-16_cropped_Messpunkt,7,1,1,1,True,True
Koch-VVS24-17_cropped_Messpunkt,0,1,1,1,True,True
Koch-VVS24-17_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS24-18_cropped_Messpunkt,7,1,1,1,True,True
Koch-VVS24-19_cropped_Messpunkt,7,1,1,1,True,True
Koch-VVS24-20_cropped_Messpunkt,5,1,1,1,True,True
Koch-VVS4-01_cropped_Messpunkt,2,1,1,1,True,True
Koch-VVS4-01_cropped_Messpunkt,5,1,1,1,True,True
Koch-VVS4-02_cropped_Messpunkt,2,1,1,1,True,True
Koch-VVS4-02_cropped_Messpunkt,7,1,1,1,True,True
Koch-VVS4-02_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS4-02_cropped_Messpunkt,9,1,1,1,True,True
Koch-VVS4-04_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS4-06_cropped_Messpunkt,4,0,0,0,True,True
Koch-VVS4-07_cropped_Messpunkt,0,1,1,1,True,True
Koch-VVS4-07_cropped_Messpunkt,2,1,1,1,True,True
Koch-VVS4-08_cropped_Messpunkt,1,0,0,0,True,True
Koch-VVS4-08_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS4-08_cropped_Messpunkt,7,0,0,0,True,True
Koch-VVS4-08_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS4-09_cropped_Messpunkt,4,0,0,0,True,True
Koch-VVS4-09_cropped_Messpunkt,7,0,0,0,True,True
Koch-VVS4-09_cropped_Messpunkt,9,0,0,0,True,True
Koch-VVS4-11_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS4-11_cropped_Messpunkt,4,0,0,0,True,True
Koch-VVS4-11_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS4-12_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS4-12_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS4-13_cropped_Messpunkt,1,0,0,0,True,True
Koch-VVS4-13_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS4-14_cropped_Messpunkt,3,0,0,0,True,True
Koch-VVS4-15_cropped_Messpunkt,4,0,0,0,True,True
Koch-VVS4-15_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS4-16_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS4-17_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS4-17_cropped_Messpunkt,3,0,0,0,True,True
Koch-VVS4-17_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS4-17_cropped_Messpunkt,7,0,0,0,True,True
Koch-VVS4-19_cropped_Messpunkt,8,0,0,0,True,True
Koch-VVS7-01_cropped_Messpunkt,5,0,0,0,True,True
Koch-VVS7-02_cropped_Messpunkt,0,1,1,1,True,True
Koch-VVS7-02_cropped_Messpunkt,1,1,1,1,True,True
Koch-VVS7-03_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS7-04_cropped_Messpunkt,2,1,1,1,True,True
Koch-VVS7-06_cropped_Messpunkt,4,0,0,0,True,True
Koch-VVS7-06_cropped_Messpunkt,7,0,0,0,True,True
Koch-VVS7-08_cropped_Messpunkt,0,1,1,1,True,True
Koch-VVS7-08_cropped_Messpunkt,3,1,1,1,True,True
Koch-VVS7-08_cropped_Messpunkt,4,1,1,1,True,True
Koch-VVS7-12_cropped_Messpunkt,8,1,1,1,True,True
Koch-VVS7-13_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS7-15_cropped_Messpunkt,2,0,0,0,True,True
Koch-VVS7-16_cropped_Messpunkt,5,1,1,1,True,True
Koch-VVS7-16_cropped_Messpunkt,6,1,1,1,True,True
Koch-VVS7-17_cropped_Messpunkt,8,0,0,0,True,True
